scaffold1135_size30457	30457	0.426963	63	Metazoa
scaffold1136_size30453	30453	0.443799	71	Metazoa
scaffold1137_size30431	30431	0.467780	67	Metazoa
scaffold1138_size30428	30428	0.455633	66	Metazoa
scaffold1139_size30392	30392	0.468873	82	Metazoa
scaffold1140_size30385	30385	0.457726	66	Metazoa
scaffold1141_size30382	30382	0.424363	81	Metazoa
scaffold1142_size30379	30379	0.601304	2	Bacteria
scaffold1143_size30362	30362	0.628977	2	Bacteria
scaffold1144_size30328	30328	0.424921	101	Metazoa
scaffold1145_size30327	30327	0.464932	60	other_eukaryote
scaffold1146_size30319	30319	0.389360	2	Bacteria
scaffold1147_size30300	30300	0.451881	64	Metazoa
scaffold1148_size30299	30299	0.440378	69	Metazoa
scaffold1149_size30290	30290	0.473721	81	Metazoa
scaffold1150_size30283	30283	0.468514	61	Bacteria
scaffold1151_size30262	30262	0.465105	73	Metazoa
scaffold1152_size30257	30257	0.490465	52	Metazoa
scaffold1153_size30246	30246	0.415195	73	Metazoa
scaffold1154_size30238	30238	0.411998	36	Metazoa
scaffold1155_size30222	30222	0.403448	2	Bacteria
scaffold1156_size30200	30200	0.461921	84	Metazoa
scaffold1157_size30195	30195	0.488823	67	Metazoa
scaffold1158_size30194	30194	0.409618	2	Bacteria
scaffold1159_size30185	30185	0.428789	78	Metazoa
scaffold1160_size30152	30152	0.474894	72	Metazoa
scaffold1161_size30127	30127	0.405483	3	Bacteria
scaffold1162_size30109	30109	0.412767	92	Metazoa
scaffold1163_size30099	30099	0.497392	54	Metazoa
scaffold1164_size34201	34201	0.465960	52	Metazoa
scaffold1165_size30076	30076	0.456444	63	Metazoa
scaffold1166_size30076	30076	0.460866	62	Bacteria
scaffold1167_size30075	30075	0.417456	70	Metazoa
scaffold1168_size30054	30054	0.453816	45	other_eukaryote
scaffold1169_size30050	30050	0.412579	2	Bacteria
scaffold1170_size30050	30050	0.406556	103	Metazoa
scaffold1171_size30047	30047	0.452624	87	Metazoa
scaffold1172_size30041	30041	0.462801	68	Metazoa
scaffold1173_size30036	30036	0.415035	72	Metazoa
scaffold1174_size36913	36913	0.438284	66	Metazoa
scaffold1175_size30033	30033	0.618420	3	Bacteria
scaffold1176_size30025	30025	0.413922	72	Metazoa
scaffold1177_size30022	30022	0.463893	89	Metazoa
scaffold1178_size29994	29994	0.474862	69	Metazoa
scaffold1179_size29987	29987	0.469804	45	Metazoa
scaffold1180_size29981	29981	0.474534	67	Metazoa
scaffold1181_size29959	29959	0.411796	84	Metazoa
scaffold1182_size29939	29939	0.400949	89	Metazoa
scaffold1184_size29900	29900	0.443913	96	Bacteria
scaffold1185_size32130	32130	0.411265	36	Bacteria
scaffold1186_size29861	29861	0.456482	60	Metazoa
scaffold1187_size29843	29843	0.434239	90	Metazoa
scaffold1188_size29837	29837	0.410832	2	Bacteria
scaffold1189_size29830	29830	0.425411	90	Metazoa
scaffold1190_size29811	29811	0.408104	3	Bacteria
scaffold1193_size29780	29780	0.466521	88	Metazoa
scaffold1194_size29769	29769	0.432228	47	Metazoa
scaffold1195_size29765	29765	0.453266	78	Bacteria
scaffold1198_size33605	33605	0.481762	44	Metazoa
scaffold1199_size29729	29729	0.417101	42	Metazoa
scaffold1200_size29700	29700	0.471785	68	Metazoa
scaffold1201_size29699	29699	0.437220	85	Metazoa
scaffold1202_size29683	29683	0.455412	84	Metazoa
scaffold1203_size29646	29646	0.466269	84	Metazoa
scaffold1204_size29633	29633	0.399048	2	Bacteria
scaffold1205_size29619	29619	0.465546	36	Metazoa
scaffold1206_size29610	29610	0.438501	36	Metazoa
scaffold1207_size42595	42595	0.415869	83	Metazoa
scaffold1208_size29596	29596	0.629071	16	Bacteria
scaffold1209_size29587	29587	0.468179	87	Metazoa
scaffold1210_size29576	29576	0.450365	90	Metazoa
scaffold1211_size29553	29553	0.460258	90	other_eukaryote
scaffold1212_size29552	29552	0.494044	65	Metazoa
scaffold1213_size29540	29540	0.437610	61	Metazoa
scaffold1214_size29532	29532	0.454727	48	Metazoa
scaffold1215_size29520	29520	0.470901	66	Metazoa
scaffold1216_size29505	29505	0.440705	83	Metazoa
scaffold1217_size29475	29475	0.402307	2	Bacteria
scaffold1218_size29458	29458	0.394290	67	other_eukaryote
scaffold1219_size29452	29452	0.466692	86	Metazoa
scaffold1220_size29428	29428	0.411547	72	Metazoa
scaffold1221_size29409	29409	0.463124	40	Bacteria
scaffold1223_size29399	29399	0.407259	3	Bacteria
scaffold1224_size29387	29387	0.458230	37	Metazoa
scaffold1225_size29379	29379	0.413901	49	Metazoa
scaffold1226_size29371	29371	0.461714	73	Metazoa
scaffold1227_size52987	52987	0.467790	77	Metazoa
scaffold1228_size29353	29353	0.475045	66	Metazoa
scaffold1229_size29343	29343	0.462052	82	Bacteria
scaffold1230_size29341	29341	0.426093	75	Metazoa
scaffold1231_size29331	29331	0.529644	3	Bacteria
scaffold1232_size61269	61269	0.408620	38	Metazoa
scaffold1233_size29312	29312	0.427606	75	Metazoa
scaffold1234_size29306	29306	0.435713	47	other_eukaryote
scaffold1235_size29301	29301	0.449166	82	Metazoa
scaffold1236_size29299	29299	0.454896	78	Metazoa
scaffold1237_size29290	29290	0.429635	88	Bacteria
scaffold1238_size29269	29269	0.428781	96	Metazoa
scaffold1239_size29261	29261	0.442910	88	Metazoa
scaffold1240_size29256	29256	0.451429	47	Metazoa
scaffold1241_size29248	29248	0.441466	65	Metazoa
scaffold1242_size56795	56795	0.429746	85	Metazoa
scaffold1243_size29238	29238	0.435324	86	Bacteria
scaffold1244_size29222	29222	0.434775	86	other_eukaryote
scaffold1245_size29215	29215	0.451857	65	Metazoa
scaffold1246_size29210	29210	0.473982	78	Metazoa
scaffold1248_size29199	29199	0.429570	91	Metazoa
scaffold1249_size29194	29194	0.433856	80	Metazoa
scaffold1250_size29185	29185	0.435224	35	Metazoa
scaffold1251_size29182	29182	0.532075	2	Bacteria
scaffold1252_size36230	36230	0.428993	47	other_eukaryote
scaffold1253_size40715	40715	0.412512	41	Metazoa
scaffold1254_size29152	29152	0.460106	83	Metazoa
scaffold1255_size29148	29148	0.427988	90	Metazoa
scaffold1256_size29143	29143	0.428370	70	Metazoa
scaffold1257_size29137	29137	0.479631	72	Metazoa
scaffold1258_size29127	29127	0.460501	46	Metazoa
scaffold1259_size29125	29125	0.441614	102	Metazoa
scaffold1260_size29125	29125	0.486695	47	Metazoa
scaffold1261_size29121	29121	0.611586	2	Bacteria
scaffold1262_size29117	29117	0.411603	48	Metazoa
scaffold1263_size29110	29110	0.468396	40	Metazoa
scaffold1264_size29073	29073	0.444227	74	Metazoa
scaffold1265_size29067	29067	0.407335	90	Metazoa
scaffold1266_size29055	29055	0.414972	88	Metazoa
scaffold1267_size29052	29052	0.649869	18	Bacteria
scaffold1268_size29048	29048	0.461409	50	Metazoa
scaffold1269_size29036	29036	0.449626	46	Bacteria
scaffold1270_size29034	29034	0.459737	88	Metazoa
scaffold1271_size28999	28999	0.423325	43	Metazoa
scaffold1272_size28986	28986	0.456979	58	Metazoa
scaffold1273_size28974	28974	0.592635	5	Bacteria
scaffold1274_size28964	28964	0.460917	75	Metazoa
scaffold1275_size28961	28961	0.439729	85	Metazoa
scaffold1276_size28923	28923	0.504685	2	Bacteria
scaffold1277_size28920	28920	0.470989	68	Metazoa
scaffold1278_size28912	28912	0.452304	156	Metazoa
scaffold1279_size28871	28871	0.420488	83	Metazoa
scaffold1280_size28850	28850	0.474211	86	Metazoa
scaffold1281_size28835	28835	0.448171	76	Metazoa
scaffold1282_size28828	28828	0.622659	5	Bacteria
scaffold1283_size28820	28820	0.430118	34	Metazoa
scaffold1285_size28812	28812	0.432945	43	Metazoa
scaffold1286_size28802	28802	0.474134	78	Metazoa
scaffold1287_size28795	28795	0.473867	81	Metazoa
scaffold1288_size28794	28794	0.447278	43	Viridiplantae
scaffold1289_size28792	28792	0.422756	40	Bacteria
scaffold1290_size28774	28774	0.437026	78	Metazoa
scaffold1291_size28771	28771	0.357965	4	Bacteria
scaffold1292_size28766	28766	0.461239	70	Metazoa
scaffold1293_size28764	28764	0.422751	39	Metazoa
scaffold1294_size31235	31235	0.471316	31	Metazoa
scaffold1295_size28760	28760	0.435362	43	Metazoa
scaffold1296_size28746	28746	0.454185	58	Metazoa
scaffold1297_size28741	28741	0.418113	82	Metazoa
scaffold1298_size28737	28737	0.622160	10	Bacteria
scaffold1299_size28726	28726	0.653659	12	Bacteria
scaffold1300_size28717	28717	0.468642	75	Metazoa
scaffold1301_size28710	28710	0.464890	73	other_eukaryote
scaffold1302_size28707	28707	0.459783	74	Metazoa
scaffold1303_size28699	28699	0.416704	2	Bacteria
scaffold1304_size28694	28694	0.394856	43	Metazoa
scaffold1305_size28649	28649	0.470802	87	Metazoa
scaffold1306_size28615	28615	0.463918	67	Metazoa
scaffold1307_size28602	28602	0.468883	36	Metazoa
scaffold1308_size28587	28587	0.433064	87	Metazoa
scaffold1309_size28576	28576	0.458147	61	Metazoa
scaffold1310_size28568	28568	0.459640	31	Bacteria
scaffold1312_size28554	28554	0.429782	45	Bacteria
scaffold1313_size28534	28534	0.474452	83	Metazoa
scaffold1314_size28520	28520	0.426928	33	Metazoa
scaffold1315_size28510	28510	0.445282	73	Metazoa
scaffold1316_size48611	48611	0.450788	36	Metazoa
scaffold1317_size28449	28449	0.641042	4	Bacteria
scaffold1318_size28432	28432	0.427315	76	Metazoa
scaffold1319_size28430	28430	0.656173	2	Bacteria
scaffold1320_size28409	28409	0.486611	45	Metazoa
scaffold1321_size28404	28404	0.420821	3	Bacteria
scaffold1322_size28403	28403	0.477203	42	Metazoa
scaffold1323_size28398	28398	0.419466	5	Bacteria
scaffold1324_size38329	38329	0.457337	82	Metazoa
scaffold1325_size28363	28363	0.440962	91	other_eukaryote
scaffold1326_size28349	28349	0.425941	74	Metazoa
scaffold1327_size28344	28344	0.407141	91	Metazoa
scaffold1328_size28340	28340	0.474206	72	Metazoa
scaffold1329_size28327	28327	0.460444	70	Metazoa
scaffold1330_size28298	28298	0.411372	74	Metazoa
scaffold1331_size28294	28294	0.437054	92	Metazoa
scaffold1332_size28292	28292	0.446345	80	other_eukaryote
scaffold1333_size28282	28282	0.391238	2	Bacteria
scaffold1334_size28280	28280	0.444378	35	Metazoa
scaffold1335_size28278	28278	0.475670	74	Metazoa
scaffold1338_size28256	28256	0.466273	68	Bacteria
scaffold1339_size28254	28254	0.417498	87	Metazoa
scaffold1340_size28252	28252	0.577092	3	Bacteria
scaffold1341_size28243	28243	0.474595	78	Metazoa
scaffold1342_size28239	28239	0.447573	78	other_eukaryote
scaffold1345_size28208	28208	0.421972	88	Metazoa
scaffold1346_size28202	28202	0.459116	56	Metazoa
scaffold1347_size28176	28176	0.476292	73	Metazoa
scaffold1348_size28159	28159	0.444512	78	Metazoa
scaffold1349_size28154	28154	0.445159	68	Metazoa
scaffold1350_size28137	28137	0.460426	76	Metazoa
scaffold1352_size28132	28132	0.414332	32	Metazoa
scaffold1353_size28117	28117	0.416723	79	Metazoa
scaffold1354_size28115	28115	0.441117	92	Metazoa
scaffold1355_size28108	28108	0.430020	82	Metazoa
scaffold1356_size28104	28104	0.574580	5	Bacteria
scaffold1358_size28055	28055	0.423775	82	Bacteria
scaffold1359_size28052	28052	0.554649	3	Bacteria
scaffold1360_size48093	48093	0.454839	75	Bacteria
scaffold1361_size28016	28016	0.460772	82	Metazoa
scaffold1362_size28013	28013	0.478314	58	Metazoa
scaffold1363_size27996	27996	0.460316	39	Metazoa
scaffold1364_size27995	27995	0.411859	3	Bacteria
scaffold1365_size27991	27991	0.636026	2	Bacteria
scaffold1366_size27988	27988	0.424432	50	Metazoa
scaffold1367_size27976	27976	0.468973	83	Metazoa
scaffold1368_size27971	27971	0.459118	61	Metazoa
scaffold1369_size27969	27969	0.435482	72	Metazoa
scaffold1370_size27964	27964	0.462309	38	Metazoa
scaffold1371_size27949	27949	0.468926	43	Metazoa
scaffold1372_size27931	27931	0.432101	86	Metazoa
scaffold1373_size27929	27929	0.485767	32	Metazoa
scaffold1374_size27921	27921	0.447978	80	Metazoa
scaffold1375_size27903	27903	0.475003	63	Metazoa
scaffold1376_size27875	27875	0.462852	61	Metazoa
scaffold1377_size27864	27864	0.480800	39	Metazoa
scaffold1378_size27861	27861	0.462546	72	Metazoa
scaffold1380_size27824	27824	0.428838	89	Metazoa
scaffold1381_size27814	27814	0.423204	69	Metazoa
scaffold1382_size27809	27809	0.459599	89	Metazoa
scaffold1383_size27807	27807	0.588773	2	Bacteria
scaffold1384_size27801	27801	0.407683	91	Bacteria
scaffold1385_size27769	27769	0.409269	85	Metazoa
scaffold1386_size27767	27767	0.467966	53	Metazoa
scaffold1387_size27763	27763	0.502107	63	Metazoa
scaffold1388_size27753	27753	0.471336	65	Metazoa
scaffold1389_size27748	27748	0.487891	38	Metazoa
scaffold1390_size27738	27738	0.466364	78	Metazoa
scaffold1392_size27715	27715	0.436370	49	Metazoa
scaffold1393_size27712	27712	0.448975	41	Metazoa
scaffold1394_size27710	27710	0.492025	52	Metazoa
scaffold1395_size27677	27677	0.466741	58	Metazoa
scaffold1396_size27676	27676	0.458484	83	Metazoa
scaffold1397_size27645	27645	0.461675	66	Metazoa
scaffold1398_size27631	27631	0.497087	63	Metazoa
scaffold1399_size27627	27627	0.435190	86	Metazoa
scaffold1400_size27625	27625	0.448760	81	Metazoa
scaffold1401_size27610	27610	0.449837	66	Metazoa
scaffold1402_size27607	27607	0.425653	105	Metazoa
scaffold1403_size27602	27602	0.439135	55	Metazoa
scaffold1404_size27598	27598	0.439959	61	Metazoa
scaffold1405_size27589	27589	0.412664	85	Metazoa
scaffold1406_size27582	27582	0.436045	88	Metazoa
scaffold1407_size27578	27578	0.453296	86	Metazoa
scaffold1408_size27562	27562	0.434693	37	Metazoa
scaffold1409_size27548	27548	0.466785	63	Metazoa
scaffold1410_size27540	27540	0.669063	3	Bacteria
scaffold1411_size27538	27538	0.560970	2	Bacteria
scaffold1412_size27534	27534	0.462773	64	Metazoa
scaffold1413_size27532	27532	0.427757	81	other_eukaryote
scaffold1414_size27528	27528	0.473445	37	Metazoa
scaffold1415_size27523	27523	0.466010	88	Metazoa
scaffold1416_size27514	27514	0.431308	70	Metazoa
scaffold1417_size27508	27508	0.636651	2	Bacteria
scaffold1418_size27505	27505	0.463079	99	Metazoa
scaffold1419_size27501	27501	0.428421	93	Metazoa
scaffold1420_size27497	27497	0.479652	80	Metazoa
scaffold1422_size27465	27465	0.464992	54	Metazoa
scaffold1423_size30583	30583	0.466362	54	Bacteria
scaffold1424_size27453	27453	0.456562	75	Metazoa
scaffold1425_size27430	27430	0.465549	69	Metazoa
scaffold1426_size27424	27424	0.569392	5	Bacteria
scaffold1427_size27414	27414	0.416138	66	Metazoa
scaffold1428_size27410	27410	0.478657	83	Metazoa
scaffold1429_size27395	27395	0.493667	35	Metazoa
scaffold1430_size27387	27387	0.460730	36	Metazoa
scaffold1431_size27386	27386	0.431680	91	Metazoa
scaffold1432_size27383	27383	0.445057	71	Metazoa
scaffold1433_size27365	27365	0.452841	93	Metazoa
scaffold1434_size27342	27342	0.434716	98	Metazoa
scaffold1435_size27325	27325	0.459816	71	Metazoa
scaffold1436_size27322	27322	0.407071	2	Bacteria
scaffold1437_size27314	27314	0.451856	47	Metazoa
scaffold1438_size27276	27276	0.457765	105	Viridiplantae
scaffold1439_size27274	27274	0.440859	91	other_eukaryote
scaffold1441_size27268	27268	0.403147	91	Metazoa
scaffold1442_size27266	27266	0.456062	70	Metazoa
scaffold1443_size27262	27262	0.409985	102	Metazoa
scaffold1444_size27258	27258	0.443246	86	Metazoa
scaffold1445_size27253	27253	0.432613	156	Metazoa
scaffold1446_size27237	27237	0.456071	75	Metazoa
scaffold1447_size27227	27227	0.449701	73	Metazoa
scaffold1448_size27219	27219	0.465814	64	Metazoa
scaffold1449_size27208	27208	0.428073	60	Metazoa
scaffold1450_size30927	30927	0.431320	76	Metazoa
scaffold1451_size27195	27195	0.425483	96	Metazoa
scaffold1452_size27190	27190	0.428945	3	other_eukaryote
scaffold1453_size27189	27189	0.434771	91	Metazoa
scaffold1454_size27176	27176	0.448558	97	Metazoa
scaffold1455_size27142	27142	0.402107	2	Bacteria
scaffold1456_size27140	27140	0.410427	89	Metazoa
scaffold1457_size27135	27135	0.473595	74	Metazoa
scaffold1458_size27124	27124	0.570086	6	Bacteria
scaffold1459_size27115	27115	0.467729	76	Metazoa
scaffold1460_size27113	27113	0.419393	81	Metazoa
scaffold1461_size27106	27106	0.406220	2	Bacteria
scaffold1462_size27099	27099	0.457803	88	Metazoa
scaffold1463_size27098	27098	0.464684	63	Metazoa
scaffold1464_size27094	27094	0.448513	78	Metazoa
scaffold1465_size27085	27085	0.465977	82	Metazoa
scaffold1466_size27085	27085	0.453831	60	Metazoa
scaffold1467_size27084	27084	0.476074	73	Metazoa
scaffold1468_size27077	27077	0.468516	72	Metazoa
scaffold1469_size27052	27052	0.461925	27	Metazoa
scaffold1470_size27034	27034	0.652216	3	Bacteria
scaffold1471_size27032	27032	0.478248	87	Metazoa
scaffold1472_size27027	27027	0.447996	34	Metazoa
scaffold1473_size27026	27026	0.461741	63	Metazoa
scaffold1475_size27024	27024	0.610790	5	Bacteria
scaffold1477_size27012	27012	0.415149	3	Bacteria
scaffold1478_size27004	27004	0.473004	79	Metazoa
scaffold1479_size26992	26992	0.433091	41	Metazoa
scaffold1480_size26963	26963	0.455513	53	Metazoa
scaffold1481_size26954	26954	0.444313	71	Metazoa
scaffold1482_size26952	26952	0.445421	72	Metazoa
scaffold1483_size26945	26945	0.461013	58	Metazoa
scaffold1484_size26944	26944	0.542941	6	Bacteria
scaffold1485_size32014	32014	0.461789	30	Metazoa
scaffold1486_size26907	26907	0.440815	87	Metazoa
scaffold1487_size26899	26899	0.454180	156	Metazoa
scaffold1488_size26891	26891	0.471905	63	Metazoa
scaffold1489_size26890	26890	0.409892	107	Metazoa
scaffold1491_size26873	26873	0.434563	92	Metazoa
scaffold1492_size26871	26871	0.535484	2	Bacteria
scaffold1493_size39896	39896	0.436997	85	Bacteria
scaffold1494_size26850	26850	0.480298	83	Metazoa
scaffold1495_size26846	26846	0.454556	94	Metazoa
scaffold1496_size26823	26823	0.438653	42	Metazoa
scaffold1497_size26820	26820	0.419500	87	Metazoa
scaffold1498_size31332	31332	0.467280	54	Metazoa
scaffold1499_size26805	26805	0.556501	2	Bacteria
scaffold1500_size26788	26788	0.413655	107	Metazoa
scaffold1501_size29623	29623	0.462123	84	Metazoa
scaffold1502_size26782	26782	0.476066	87	Metazoa
scaffold1503_size26766	26766	0.421057	72	other_eukaryote
scaffold1504_size26760	26760	0.477317	70	Metazoa
scaffold1505_size26755	26755	0.443469	82	Metazoa
scaffold1506_size26753	26753	0.476657	42	Metazoa
scaffold1507_size26740	26740	0.465071	68	Metazoa
scaffold1508_size26732	26732	0.411118	2	Bacteria
scaffold1509_size26725	26725	0.430720	91	Metazoa
scaffold1510_size26721	26721	0.452865	71	Metazoa
scaffold1511_size26711	26711	0.468009	42	Metazoa
scaffold1512_size26693	26693	0.424568	87	Metazoa
scaffold1513_size26689	26689	0.458129	62	Metazoa
scaffold1514_size26676	26676	0.467349	61	Metazoa
scaffold1515_size26657	26657	0.471846	71	Metazoa
scaffold1516_size26656	26656	0.418780	87	Metazoa
scaffold1517_size26648	26648	0.478347	37	Metazoa
scaffold1518_size26632	26632	0.422574	90	Metazoa
scaffold1519_size26630	26630	0.424183	91	Bacteria
scaffold1520_size26626	26626	0.432209	82	Metazoa
scaffold1521_size26600	26600	0.622707	3	Bacteria
scaffold1522_size26598	26598	0.451237	76	Metazoa
scaffold1523_size26593	26593	0.476216	38	Metazoa
scaffold1524_size26575	26575	0.422916	83	Metazoa
scaffold1525_size26571	26571	0.467653	86	Metazoa
scaffold1526_size26550	26550	0.450508	38	Metazoa
scaffold1528_size26506	26506	0.394514	39	Metazoa
scaffold1529_size26497	26497	0.418236	5	Bacteria
scaffold1530_size26493	26493	0.439059	85	Metazoa
scaffold1531_size26491	26491	0.470273	41	Metazoa
scaffold1532_size39966	39966	0.393735	92	Metazoa
scaffold1533_size26472	26472	0.446812	80	Metazoa
scaffold1534_size47699	47699	0.448342	68	Metazoa
scaffold1535_size26458	26458	0.464963	71	Metazoa
scaffold1536_size26451	26451	0.433043	58	Metazoa
scaffold1537_size26449	26449	0.445143	40	Metazoa
scaffold1538_size26445	26445	0.462847	80	Metazoa
scaffold1539_size26426	26426	0.485393	38	Metazoa
scaffold1540_size26421	26421	0.444339	52	Metazoa
scaffold1541_size26400	26400	0.426629	70	Metazoa
scaffold1542_size26371	26371	0.451026	79	Metazoa
scaffold1543_size26370	26370	0.400986	2	Bacteria
scaffold1544_size26364	26364	0.433394	91	Metazoa
scaffold1545_size26361	26361	0.490877	52	Metazoa
scaffold1546_size26350	26350	0.470758	39	Bacteria
scaffold1547_size26345	26345	0.402277	124	Metazoa
scaffold1548_size26325	26325	0.431453	39	other_eukaryote
scaffold1549_size26323	26323	0.408502	83	Metazoa
scaffold1550_size26320	26320	0.464666	38	Metazoa
scaffold1551_size26303	26303	0.427442	46	Metazoa
scaffold1552_size26302	26302	0.468481	38	Metazoa
scaffold1553_size26293	26293	0.479291	0	Bacteria
scaffold1554_size26285	26285	0.437169	51	other_eukaryote
scaffold1556_size26280	26280	0.413927	85	other_eukaryote
scaffold1557_size26272	26272	0.447815	81	Metazoa
scaffold1558_size26269	26269	0.439568	37	Metazoa
scaffold1559_size29326	29326	0.417434	37	Metazoa
scaffold1561_size26256	26256	0.399657	96	Metazoa
scaffold1562_size26246	26246	0.456298	57	Metazoa
scaffold1563_size26246	26246	0.472758	88	Metazoa
scaffold1564_size26243	26243	0.473155	52	Metazoa
scaffold1565_size26214	26214	0.473716	72	Metazoa
scaffold1566_size26203	26203	0.430523	44	Bacteria
scaffold1567_size26197	26197	0.590526	4	Bacteria
scaffold1568_size26189	26189	0.461530	84	Metazoa
scaffold1569_size26188	26188	0.422102	85	Metazoa
scaffold1570_size26178	26178	0.427382	43	Metazoa
scaffold1571_size26160	26160	0.567431	0	Bacteria
scaffold1572_size26151	26151	0.471263	78	Metazoa
scaffold1573_size26147	26147	0.477722	64	Metazoa
scaffold1575_size26136	26136	0.423286	57	Metazoa
scaffold1576_size26134	26134	0.406941	41	Metazoa
scaffold1577_size26134	26134	0.459593	83	Metazoa
scaffold1578_size26126	26126	0.420577	71	Metazoa
scaffold1579_size26125	26125	0.424880	83	Metazoa
scaffold1580_size26101	26101	0.482012	76	Metazoa
scaffold1581_size40951	40951	0.423150	34	Metazoa
scaffold1582_size36303	36303	0.452222	30	Metazoa
scaffold1583_size26084	26084	0.415159	40	Metazoa
scaffold1584_size26082	26082	0.469826	54	Metazoa
scaffold1586_size26056	26056	0.418023	67	Metazoa
scaffold1587_size26054	26054	0.444308	83	Metazoa
scaffold1588_size26035	26035	0.414288	63	Metazoa
scaffold1589_size26034	26034	0.650534	15	Bacteria
scaffold1591_size26030	26030	0.422666	93	Metazoa
scaffold1592_size26022	26022	0.454769	77	Metazoa
scaffold1593_size26015	26015	0.448011	92	Metazoa
scaffold1594_size25999	25999	0.465479	15	Metazoa
scaffold1595_size25995	25995	0.424505	2	Bacteria
scaffold1596_size25990	25990	0.394960	40	Metazoa
scaffold1597_size25987	25987	0.469196	66	Metazoa
scaffold1598_size29771	29771	0.432953	50	Metazoa
scaffold1599_size25974	25974	0.445445	87	Metazoa
scaffold1600_size25973	25973	0.407462	2	Bacteria
scaffold1601_size25970	25970	0.458375	64	Metazoa
scaffold1602_size25948	25948	0.471713	85	Metazoa
scaffold1603_size25948	25948	0.461847	59	Metazoa
scaffold1604_size25946	25946	0.468126	2	Bacteria
scaffold1605_size25945	25945	0.419965	79	other_eukaryote
scaffold1606_size25944	25944	0.434127	2	Bacteria
scaffold1607_size25941	25941	0.474037	34	Bacteria
scaffold1608_size25941	25941	0.482094	3	Metazoa
scaffold1609_size25936	25936	0.430791	2	Bacteria
scaffold1610_size25919	25919	0.406613	3	Bacteria
scaffold1611_size25916	25916	0.425914	89	Metazoa
scaffold1612_size25909	25909	0.490486	32	Metazoa
scaffold1614_size25899	25899	0.411036	96	Metazoa
scaffold1615_size25895	25895	0.413439	100	Metazoa
scaffold1616_size25892	25892	0.430596	84	Metazoa
scaffold1617_size25876	25876	0.469895	67	Metazoa
scaffold1618_size25865	25865	0.446936	4	Bacteria
scaffold1619_size25863	25863	0.436063	30	Metazoa
scaffold1620_size25846	25846	0.422193	82	Metazoa
scaffold1621_size25842	25842	0.475969	64	Metazoa
scaffold1622_size25834	25834	0.454750	92	Metazoa
scaffold1623_size25821	25821	0.459548	76	Metazoa
scaffold1624_size25818	25818	0.626268	3	Bacteria
scaffold1625_size25807	25807	0.430116	83	Metazoa
scaffold1626_size25807	25807	0.464176	88	Metazoa
scaffold1627_size25805	25805	0.422183	65	Metazoa
scaffold1628_size25794	25794	0.441963	39	Metazoa
scaffold1629_size38868	38868	0.407698	82	other_eukaryote
scaffold1630_size34086	34086	0.468652	33	Metazoa
scaffold1631_size25775	25775	0.466266	67	Metazoa
scaffold1632_size25762	25762	0.479117	68	Metazoa
scaffold1633_size25747	25747	0.564376	3	Bacteria
scaffold1634_size36128	36128	0.466876	80	Metazoa
scaffold1636_size25697	25697	0.493521	80	Metazoa
scaffold1637_size25697	25697	0.467707	68	Metazoa
scaffold1638_size25667	25667	0.483227	7	Bacteria
scaffold1639_size25660	25660	0.452767	61	other_eukaryote
scaffold1640_size25641	25641	0.438438	83	Metazoa
scaffold1641_size25640	25640	0.404446	2	Bacteria
scaffold1642_size25639	25639	0.463240	93	Metazoa
scaffold1643_size25635	25635	0.562512	2	Bacteria
scaffold1644_size25626	25626	0.491883	44	Metazoa
scaffold1645_size25619	25619	0.455560	41	Bacteria
scaffold1646_size25615	25615	0.494866	50	Metazoa
scaffold1647_size25610	25610	0.465209	81	Metazoa
scaffold1648_size25607	25607	0.453626	40	Metazoa
scaffold1649_size25606	25606	0.528509	3	Bacteria
scaffold1650_size25606	25606	0.478091	64	Metazoa
scaffold1651_size25602	25602	0.429732	65	Metazoa
scaffold1652_size25599	25599	0.426110	34	Metazoa
scaffold1653_size25591	25591	0.394006	40	Metazoa
scaffold1654_size25581	25581	0.467847	86	Metazoa
scaffold1655_size25579	25579	0.435279	82	other_eukaryote
scaffold1656_size25563	25563	0.462270	95	Metazoa
scaffold1657_size25561	25561	0.624310	3	Bacteria
scaffold1658_size25548	25548	0.655355	3	Bacteria
scaffold1659_size25533	25533	0.440763	72	Metazoa
scaffold1660_size25529	25529	0.415214	3	Bacteria
scaffold1661_size25524	25524	0.463799	59	Metazoa
scaffold1662_size25519	25519	0.401740	92	Metazoa
scaffold1663_size25518	25518	0.462575	71	Metazoa
scaffold1664_size25516	25516	0.430749	71	Metazoa
scaffold1665_size25515	25515	0.442132	75	Viridiplantae
scaffold1666_size25513	25513	0.427625	75	Metazoa
scaffold1667_size25491	25491	0.405398	92	Metazoa
scaffold1668_size25488	25488	0.466455	44	Metazoa
scaffold1669_size25481	25481	0.445194	87	Metazoa
scaffold1670_size25466	25466	0.605317	3	Bacteria
scaffold1671_size25459	25459	0.443105	47	Metazoa
scaffold1672_size25452	25452	0.551037	3	Bacteria
scaffold1673_size25450	25450	0.430255	35	Metazoa
scaffold1674_size25444	25444	0.434208	90	Metazoa
scaffold1675_size25424	25424	0.641559	2	Bacteria
scaffold1676_size25423	25423	0.439130	82	other_eukaryote
scaffold1677_size25423	25423	0.438343	81	Metazoa
scaffold1678_size25421	25421	0.563628	3	Bacteria
scaffold1679_size25412	25412	0.464977	51	Metazoa
scaffold1680_size25408	25408	0.459619	78	Metazoa
